1733115	Wenn Sie diesen Knopf drücken, wird sich die Tür öffnen.	Doo Jii disser knôop drükkent, sal däi dööer oopengóón.
1734696	Mein knausriger Ehemann ging zu unserem Jahrestag mit mir zu McDonald’s.	Miin naauterğ keerl gung tau us ferjorsdağ mit mii nóó McDonald’s.
1734731	Er wäre nicht verunglückt, wenn er an jenem Tage zu Hause geblieben wäre.	Häi was näit t' melöör koomen, doo häi up disser dağ in huus bleeven was.
1735113	Er schaut hin und wieder auf dem Heimweg vom Büro in diesem Buchladen vorbei.	Häi kikt hen un wen up d' häimweğ fan 't büro in disser baukwinkel f'rbii.
1735226	Ich kann nicht arbeiten, solange all diese nutzlosen Anrufe bei mir eingehen.	Ik kan näit aarbaiden, soo lâang âal disser nütslöes anraupen bii mii ingóónt.
1736833	Dieses handgemachte italienisch hergestellte Titanfahrrad ist unheimlich leicht.	Dit handmóókt itóóljeensk heerstelt titóónfîits is baldóódiğ licht.
1737338	Die Ermittlungen ergaben, dass der Polizeibeamte nichts falsch gemacht hatte.	Däi ermiddelns ergaffent, dat däi skendaarm niks ferkeert móókt haar.
1738360	Im Sommer und zu Beginn des Herbstes können Taifune die Stadt heimsuchen. In den letzten Jahren haben sie keinen nennenswerten Schaden angerichtet.	Bii sömmerdağ un anfang haarst köönent taifuunen däi stad häimsöyken. In d' ferleeden joren hebbent s' kiin nöymensweerd skóó móókt.
1743425	Glücklicherweise stellte sich mein Sohn schnell auf das Leben in seiner neuen Schule ein.	Glükkelkerwîis stelde sük miin jung gaau up dat leevend in siin näej skaul in.
1745314	Ich nehme an, dass man niemals über den Tod seines Kind hinwegkommen wird.	Ik neem an, dat man noojt oover däi dood fan siin kind weğkoomen sal.
1745319	Ich vermute, man kann mit dem Tod seines Kindes niemals wirklich abschließen.	Ik bün fermauden, man kan mit däi dood fan siin kind noojt wies ofsluuten.
1745322	Den Tod des eigenen Kind wird man wohl niemals hinter sich lassen können.	Däi dood fan dat äigen kind sal man wal noojt achter sük lóóten köönen.
1749218	Das Mädchen sah immer glücklich aus, aber es war ganz und gar nicht glücklich.	Dat wicht leet altiid blîid, man 't was häilundal näit blîid.
1750677	Sie war so darin vertieft, die Beatles zu hören, dass sie das Stelldichein mit ihm versäumte.	Säi was d'r soo in ferdäipt, däi Beatles t' höören, dat säi dat date mit hum fersüümde.
1751844	Unser Lehrer hat versucht, eine neue Methode des Englischunterrichts anzuwenden.	Us mester het fersöcht, 'n näej metôod fan d' Engelskunnerricht an t' wenden.
1753073	Es ist sehr gefährlich, auf den Zug zu springen, während er in Bewegung ist.	Dat is häil gefordelk, up d' tsuğ t' springen, wiilst häi in fort is.
1754320	Denkt ihr, dass es wichtig ist, jeden Tag zu frühstücken?	Mäinent jii, dat 't wichtiğ is, elker dağ t' früüstükken?
1755865	Der Zweite Weltkrieg endete im Jahre zwanzig der Shōwa-Zeit.	Däi Twäied Weerldoorlauğ ende in 't joer twintiğ fan däi Shōwa-tiid.
1755999	Erst lange nachdem sie geheiratet hatten fand Tom heraus, dass Mary wegen Mordes gesucht wurde.	Eerst lâang nóódeem säi traaut haarent fun Tom d'r uut, dat Mary weegen moord söcht wur.
1756984	Bist du sicher, dass du nicht auf die Toilette musst, bevor du gehst?	Büst duu seeker, dat duu näit up 't gemak maust, eer duu gaajst?
1757728	Die unteren vierzig Prozent der Bevölkerung der Vereinigten Staaten verfügen nur über null Komma drei Prozent des Reichtums.	Däi unnerst fäärtiğ prosent fan 't befolken fan d' Feräint Stóóten beskikkent bloot oover nul kummó drei prosent fan 't riikdaum.
1757735	Die unteren 40 % der Bevölkerung der Vereinigten Staaten verfügen nur über 0,3 % des Reichtums.	Däi unnerst 40 % fan 't befolken fan d' Feräint Stóóten beskikkent bloot oover 0,3 % fan 't riikdaum.
1761056	Hätte ich deine Telefonnummer gekannt, hätte ich dich angerufen.	Haar 'k diin telefoonnummer kent, haar 'k dii anraupen.
1761058	Wenn ich Ihre Telefonnummer gewusst hätte, hätte ich Sie angerufen.	Doo ik Jau telefoonnummer wust haar, haar 'k Jau anraupen.
1761060	Hätte ich eure Telefonnummer gekannt, hätte ich euch angerufen.	Haar 'k jau telefoonnummer kent, haar 'k jau anraupen.
1761163	Sie nutzte unsere Gastfreundschaft aus und blieb einen ganzen Monat, ohne uns irgendwas zu zahlen.	Säi nütsde us gastfründskup uut un bleev 'n häiel móónd, sünner us wat t' betóólen.
1761176	Entschuldigen Sie bitte die Störung, aber könnten Sie mir vielleicht den Weg zum Bahnhof erklären?	Undskülligent Jii bitte dat stöören, man kunnent Jii mii fiilicht dat pad nóó d' bóónhof ferkloren?
1761181	Er sagte, sein Vater wäre Architekt und er wolle auch einer werden.	Häi see, siin fóóder was architekt un häi wul ook äien worden.
1762603	Viele Fortschritte sind seit dem Beginn dieses Jahrhunderts gemacht worden.	Fööl f'ruutgaangen bünt siit däi begün fan dit jorhunnert móókt worden.
1765741	Da du nichts mit der Sache zu tun hast, brauchst du keine Angst zu haben.	Um dat duu niks mit däi sóóek t' daun hest, bruukst duu näit bâang t' weesen.
1765804	Der Grund, den beide Brüder dafür angaben, Junggesellen geblieben zu sein, war, dass sie nicht sowohl Flugzeuge als auch eine Frau unterhalten könnten.	Däi grund, däi bâajd brörs d'r föör angaffent, dat s' junggesellen bleeven wassent, was, dat säi näit soo wal fluğtsoigen as ook 'n frâau unnerhollen kunnent.
1766322	Wenn Tom nicht die Kurve kriegt, wird er im Gefängnis landen.	Doo Tom näit däi draaj kriğt, sal häi in 't gefangenis lannen.
1766618	Ohne deine Mithilfe hätte ich diese Arbeit sicher nicht fristgerecht erledigen können.	Sünner diin mithüelp haar ik disser aarbaid wal näit fristgerecht klorkriigen kunt.
1767097	„Weißt du, wo diese Kamera hergestellt wurde?“ – „Ich glaube, in China, aber ich bin mir nicht sicher.“	"Wäist duu, wor disser kameró heerstelt wur?" - "Ik lööv, in Skiinó, man ik bün mii näit seeker."
1767700	Wenn zwei die gleiche Meinung haben, ist deren eine überflüssig.	Doo twäj dat sülviğ mäinen hebbent, is äien d'r fan ooverflaudiğ.
1767949	Vergessen Sie nicht, Ihr Foto dem Antragsformular beizufügen.	Fergeetent Jii näit, Jau footo an dat andrağsföörmulaar bii t' faugen.
1768615	Wie lange willst du mich noch mit Schweigen strafen?	Woo lâang wult duu mii noch mit swiigen stróófen?
1768625	Ich weiß zwar nicht, was hier vor sich geht, aber ich gedenke es herauszufinden.	Ik wäit wal näit, wat hir fööer sük gaajt, man ik plóón dat uut t' finnen.
1768639	Ich versuche einfach nur dahinterzukommen, warum jemand so etwas tut.	Ik fersöyk äinfach bloot d'r achter koomen, woosoo äien soo wat daajt.
1771400	Dieses Buch ist leicht lesbar, weil es in einfachem Englisch geschrieben ist.	Dit bauk is makkelk leesbor, um dat 't in äinfolliğ Engelsk skreeven is.
1771416	Ich hätte nicht meine Zeit an den Versuch verschwenden sollen, Tom davon zu überzeugen, dass er seine Meinung ändert.	Ik haar näit miin tiid an däi fersöyk ferspillen sult, Tom d'r fan t' oovertüügen, dat häi siin mäinen annert.
1771419	Wenn mich Tom um etwas Geld gebeten hätte, so hätte ich es ihm gegeben.	Doo mii Tom um wat geld beeden haar, soo haar ik hum dat geeven.
1773406	Du bist so ein Lügner!	Duu büst soo 'n läigert!
1773420	Die Leute sagen zwar unentwegt, dass sie schön wäre, aber in Wirklichkeit ist sie’s nicht.	Däi lüü säegent wal liikuutweğ, dat säi mooj was, man in würrelkkaid is säi 't näit.
1774882	Bitte bleiben Sie sitzen, bis der Bus ganz zum Stehen gekommen ist.	Bitte bliivent Jii sitten, bit däi bus häil tau 't stóón koomen is.
1774883	Bitte bleibt sitzen, bis der Bus völlig zum Stehen gekommen ist.	Bitte bliivt sitten, bit däi bus häilmóóls tau 't stóón koomen is.
1774884	Bitte bleib sitzen, bis der Bus gänzlich zum Stehen gekommen ist.	Bitte bliiv sitten, bit däi bus häilmóóls tau 't stóón koomen is.
1779108	Ich verbrachte drei Jahre damit, einen guten Direktor zu suchen, konnte aber keinen finden.	Ik ferbroch drei joer d'r mit, 'n gâaud direktoor t' söyken, man kun kiin finnen.
1779374	Wenn du zu mir nach Hause kommst, erzähl ich dir die Geschichte in allen Einzelheiten.	Doo duu nóó mii nóó huus tau kumst, fertel ik dii dat ferhóól in âal enkelhaiden.
1779894	Wenn sich etwas zu gut anhört, um wahr zu sein, dann ist es das wahrscheinlich auch.	Doo sük wat t' gaud anhöört, um woer t' weesen, dan is 't dat worskiinelk ook.
1779901	Es war ziemlich angenehm.	Dat was läip angeneem.
1783441	Tom war betrübt, als er herausfand, dass Maria ein Geldegel war, und Maria war betrübt, als sie herausfand, dass Tom ein armer Schlucker war.	Tom was bedröyvt, doo häi d'r uut fun, dat Marió 'n geldengel was, un Marió was bedröyvt, doo säi d'r uut fun, dat Tom 'n âarm blaud was.
1783740	Tom ist reich genug, um sich, wo auch immer er es wünscht, ein Haus zu kaufen.	Tom is riik nauğ, um sük, wor ook immer häi dat wul, 'n huus t' koopen.
1784769	Ich bin zur nächsten Bibliothek gegangen, um ein paar Bücher zu diesem Thema zu finden.	Ik bün nóó d' nóóest bibliotäik góón, um 'n poer bauken tau dit teemó t' finnen.
1788280	Nachdem ich den Hügel hinaufgerannt war, war ich völlig außer Atem.	Nóódeem ik däi höeğt anhooğ loopen was, was ik häil uut d' pûust.
1789958	Ungeachtet der Tatsache, dass sie beschäftigt war, kam sie, um sich mit mir zu treffen.	Alwoo säi 't drok haar, kwam säi, um sük mit mii t' dräepen.
1790147	Die Summe aller Winkel eines Dreiecks beträgt hundertachtzig Grad.	Däi suem fan âal winkels fan 'n dreikâant bedrağt hunnerttachentiğ gróód.
1790683	Selbst wenn ich beide Hände nehme, kann ich kein Ei aufschlagen, ohne den Dotter zu verletzen.	Sülst doo ik bâajd hâan neemen dau, kan ik kiin âaj oopenslóón, sünner däi dööel t' beseeren.
1790690	Es fing an, heftig zu regnen. Darum spielten wir drinnen.	Dat fung an, düğtiğ t' reegen. Düs spööldent wii binnen.
1790694	Da sie nicht weiter zunehmen will, isst sie keinen Kuchen.	Um dat säi näit wiider tauneemen wil, et't säi kiin kâauk.
1790695	Sie isst keinen Kuchen, weil sie nicht noch weiter zunehmen will.	Säi et't kiin kâauk, um dat säi näit noch wiider tauneemen wil.
1790700	Japan entsendet seit dem Jahr 1912 Sportler zu den Olympischen Spielen.	Jóópóón stürt siit dat joer 1912 sportlers nóó d' olümpsk spöölen.
1790701	Obwohl er gleich nebenan wohnt, sagt er uns nicht einmal hallo.	Alwoo häi fut teegenan woont, säeğt häi us näit móól fan moin.
1790702	Obwohl er nebenan wohnt, begrüßt er uns nicht einmal.	Alwoo häi teegenan woont, begröt't häi us näit móól.
1790767	Aufgrund des Sturmes hatten wir keine andere Wahl, als zu Hause zu bleiben.	Weegen däi stöörm haarent wii kiin anner wóól, as in huus t' bliiven.
1790774	Seine Mutter sagte, dass er seit fünf Wochen krank im Bett liege.	Siin mauder see, dat häi siit fiif wêek krank up bäer lağ.
1790784	Die Dorfbewohner schlugen eine hölzerne Brücke über den Fluss.	Däi lauğsters sloogent 'n holten brüeğ oover d' äj.
1790785	Die Dorfbewohner bauten eine Holzbrücke über den Fluss.	Däi lauğsters baaudent 'n holten brüeğ oover d' äj.
1790792	Mir macht nichts mehr Spaß, als mich mit ihm zu unterhalten.	Mii móókt niks meer spóós, as mii mit hum t' unnerhollen.
1791648	Das ist erst der Anfang!	Dat is eerst däi anfang!
1791782	Das ist genau das, was ich gebraucht habe.	Dat is genaau dat, wat ik bruukt heb.
1792519	Wohin du auch gehst, siehst du viele zurückgelassene Fahrräder auf den Gehwegen bei den Bahnhöfen.	Wor hen duu ook gaajst, süğst duu fööl t'rüeğlóóten fiitsen up däi fautpóóden bii d' bóónhoffen.
1792537	Zivilisation ist die unablässige Vermehrung unnötiger Notwendigkeiten.	Tsiwiilisóósjoon is dat stóódiğ fermeerdern fan unnöödiğ noodwendiğkaiden.
1794576	Tom spielte drei Stunden lang unablässig Klavier.	Tom spöölde drei stüen lang stielweğ klewäär.
1795473	Einige Kinder lernen mit Leichtigkeit Sprachen und andere mit Schwierigkeiten.	Enkeld kinner leerent mit makkelkkaid tóólen un annernt mit sturiğkaid.
1795766	Die Geschworenen befanden, dass Samsung die Patente von Apple verletzt habe.	Däi swoorenen befunnent, dat Samsung däi patenten fan Apple beseert haar.
1796071	Der Film handelt von einem Mafiaboss aus New Jersey, der sich in Psychotherapie befindet.	Däi film hannelt fan 'n mafióbóós uut New Jersey, däi sük in psüüchoterópii befinnen daajt.
1796089	Sein Gedächtnisverlust ist eher ein psychisches als ein physisches Problem.	Siin gedechtnisferlüüs is eer 'n psüüchisk as 'n körperliik probleem.
1796095	Jeder Student der Biologe, der Anatomie, der Anthropologie, der Ethnologie oder der Psychologie ist mit diesen Fakten vertraut.	Elker stuudent fan däi bioloogii, däi anatoomii, däi antropoloogii, däi etnoloogii of däi psüücholoogii is mit disser fakten fertraut.
1798251	Zum Nachtisch bestellte sich Tom Schokoladenparfait mit Vanilleeis.	As nóóspîis bestelde sük Tom tsukkerlóóden parfait mit waniljeiis.
1798260	Diese Stadt ist so klein, dass man ohne weiteres sämtliche Namen lernen kann.	Disser stad is soo lütjet, dat man waldêeğ âal nóómen leeren kan.
1798295	Er will einfach nicht hören. Man kann genausogut gegen eine Wand reden.	Häi wil äinfach näit höören. Man kan net soo gaud teegen 'n wand an prooten.
1798308	Ich werde einmal das Geschäft meines Vaters übernehmen müssen.	Ik sal insent dat geskeft fan miin fóóder ooverneemen mauten.
1798317	Ob ich schlafe oder wache — ich denke stets an dich.	Of ik slóóp of wóók - ik denk stielweğ an dii.
1798345	Als ich gerade das Haus verlassen wollte, erhielt ich einen Anruf von ihr.	Doo ik net dat huus ferlóóten wul, kreeğ ik 'n anraup fan höör.
1798349	Wir unterhielten uns leise, um den Säugling nicht zu wecken.	Wii unnerhullent us sâacht, um däi puep näit wóóker t' móóken.
1798468	Könnten Sie mir bitte eine Kamera zeigen, die günstiger ist als diese hier?	Kunnent Jii mii bitte 'n kameró wiisen, däi günstiger is as disser hir?
1798479	Unser Klassentreffen weckte alte Erinnerungen an jene Zeit, als wir noch Schüler waren.	Us klassendräepen wook oel heerinnerns an däi tiid, as wii noch skaulers wassent.
1799953	Die Idee mag verrückt scheinen, aber ich denke, wir sollten Tom und Mary gerade jetzt besuchen.	Däi idee mağ maal lóóten, man ik denk, wii sullent Tom un Mary jüüst nuu besöyken.
1800078	Hast du schon einmal eine englischsprachige Zeitung abonniert?	Hest duu al móól 'n engelsktóóliğ bladje abonnäärt?
1800691	Die Rettungskräfte durchsuchten die Umgebung in der Hoffnung, das Kind zu finden.	Däi reddenskrachten döörsöchent dat umfeld in d' hôop, dat kind t' finnen.
1800754	Tom und seine Spießgesellen schnitten elf Männern und Frauen die Kehle durch.	Tom un siin kunsorten sneedent elf manlüü un fraaulüü däi kêel döör.
1801869	Triff eine Entscheidung und tu es mit der Zuversicht, dass du richtig liegst.	Dräep 'n undskäiden un dau 't mit däi tauf'rsicht, dat duu recht hest.
1804774	Seine Doktorarbeit muss bis zum Ende des Monats beim Professor eingereicht sein.	Siin doktooraarbaid maut bit tau 't äen fan d' móónd bii d' professoor inlangt weesen.
1805400	Bereits in jungen Jahren hatte Jorge Luis Borges schwere Sehprobleme.	Al in jueng joren haar Jorge Luis Borges swoer säiprobleemen.
1805401	Die Konstruktion ist nicht stark genug, um ein solches Gewicht zu tragen.	Däi kunstruksjoon is näit staark nauğ, um soo 'n gewicht t' dróógen.
1805866	Kaum ein Drittel der Bevölkerung dieses Landes hat Zugang zum Internet.	Knap äin daardel fan dat befolken fan dit land het taugaang tau 't internet.
1807032	Vielen Dank, dass du mich bis nach Hause gefahren hast.	Bedankt, dat duu mii bit nóó huus tau foren hest.
1807033	Vielen Dank, dass Sie mich bis nach Hause gefahren haben.	Bedankt, dat Jii mii bit nóó huus tau foren hebbent.
1807046	Ich würde gerne wissen, warum sie meinen Namen von der Liste genommen haben.	Ik dee geern wäiten, woosoo säi miin nóóm fan däi liest noomen hebbent.
1807181	Tom dachte, dass es für Mary schwierig sein würde, für das Konzert eine Karte zu bekommen.	Tom doch, dat 't föör Mary stur weesen sul, föör dat kunsert 'n koert t' kriigen.
1807601	Glaube nichts von dem, was du hörst, und nur die Hälfte von dem, was du siehst.	Lööv niks fan dat, wat duu höörst, un bloot däi hâalft fan dat, wat duu süğst.
1808139	Ich habe gehört, dass Tom mindestens genauso gut kochen kann wie seine Frau.	Ik heb höört, dat Tom minst net soo gaud kooken kan as siin frâau.
1808141	Ich habe gehört, dass Tom genauso gut kochen kann wie seine Frau, wenn nicht noch besser.	Ik heb höört, dat Tom net soo gaud kooken kan as siin frâau, wen näit noch beeter.
1808578	Lass uns hier eine kurze Pause machen. Meine Beine tun weh und ich kann nicht mehr laufen.	Lóót us hir 'n köert pâaus móóken. Miin bäien daunt seer un ik kan näit meer loopen.
1809087	Tom fing mit den Leuten, die ihn beobachteten, zu streiten an.	Tom fung mit däi lüü, däi hum abserwäärdent, t' skendóólen an.
1809216	Tom isst mit seiner linken Hand, aber er schreibt mit seiner rechten.	Tom et't mit siin linker hand, man häi skrift mit siin rechter hand.
1809239	Studenten, die zu spät kommen, werden nicht in die Halle eintreten dürfen.	Stuudenten, däi t' lóót kooment, söölent näit in däi hâal intreeden düren.
1809349	Die Mormonen haben die Polygamie verboten, aber einige Anhänger praktizieren sie immer noch.	Däi mormoonen hebbent däi poligóómii ferbooden, man wat anhengers praktisäärent höör altiid noch.
1809393	Tom hat einen Bart, genau wie sein Vater, seine Großväter und seine Brüder.	Tom het 'n bord, net as siin fóóder, siin besfóóers un siin brörs.
1809803	Zum Teil ist die Abnahme der Entwicklungshilfeleistungen Japans auf einen heimischen ökonomischen Abschwung zurückzuführen.	Däils is dat ofneemen fan däi undwikkelnshülplaistungen fan Jóópóón up 'n häimsk ökonoomsk dóólgaang t'rüeğ t' fören.
1811071	Ich kann Tom nicht finden. Er ist doch noch nicht fort, oder?	Ik kan Tom näit finnen. Häi is doch noch näit weğ, of näit?
1811151	Mein älterer Bruder ist wirklich groß — etwa einen Meter achtzig.	Miin ollerder brör is wies groot - ruuğweğ 'n meeter tachentiğ.
1811235	Ich weiß, dass es mir nur höchst unwahrscheinlich gelingen wird, dich davon zu überzeugen, dass du dich irrst.	Ik wäit, dat mii dat man hooğst unworskiinelk lingen sal, dii d'r fan t' oovertüügen, dat duu dii fersüğst.
1811237	Ich weiß, dass es höchst unwahrscheinlich ist, dass es mir gelingen wird, dich zu überzeugen, dass du dich irrst.	Ik wäit, dat 't hooğst unworskiinelk is, dat 't mii lingen sal, dii t' oovertüügen, dat duu dii fersüğst.
1811580	Vor langer Zeit, als ich jung war, pflegte ich täglich in mein Tagebuch zu schreiben.	Fööer lâang tiid, doo ik jung was, dee ik dóógelk in miin dóóğbauk skriiven.
1811750	Es gab vieles, was wir tun wollten, aber wir sind nicht zu viel gekommen.	Dat gaf 'n büelt, wat wii daun wullent, man wii bünt näit tau fööl koomen.
1811909	Bevor ich mich entschloss, die Jacke zu kaufen, probierte ich sie an um zu sehen, ob sie passte.	Eer ik mii undsloot, däi jikkert t' koopen, probäärde ik hum an um t' säin, of häi paasde.
1811913	Toms dritte Ehe war unglücklich, und er überlegte, ob er sich noch ein Mal scheiden lassen sollte.	Tom siin dâard äecht was unglükkelk, un häi dee ooverläegen, of häi sük noch insent skäiden lóóten sul.
1812026	Er war nicht so töricht, in ihrer Gegenwart davon zu sprechen.	Häi was näit soo sot, in höör biiweesen d'r fan t' prooten.
1812027	Wir sammeln Sätze und deren Übersetzungen in andere Sprachen.	Wii sóómelnt satsen un höör ooversettens in anner tóólen.
1812115	Mir fiel beim besten Willen der Titel des Liedes nicht mehr ein.	Mii ful bii 'n besten willen däi tittel fan 't läid näit meer in.
1812217	Frau zu sein ist schwer. Man muss denken wie ein Mann, sich benehmen wie eine Dame, aussehen wie ein Mädchen und schuften wie ein Pferd.	Frâau t' weesen is stur. Man maut denken as 'n man, sük gedróógen as 'n dóóem, lóóten as 'n wicht un knoojen as 'n peerd.
1812400	Wie frühzeitig muss ich reservieren, um den Preisnachlass zu bekommen?	Woo frautiidiğ maut ik reserwäären, um däi priisnóólóót t' kriigen?
1812814	Mir kam nie der Gedanke, dass er der richtige Mann am richtigen Platz wäre.	Mii kwam noojt däi gedâank, dat häi däi räecht keerl up d' räecht stee was.
1812815	Mir kam der Gedanke, dass er der richtige Mann war.	Mii kwam däi gedâank, dat häi däi räecht keerl was.
1813284	Die Kinder bewegen die Zahnbürsten, als ob sie sich die Zähne putzen würden, aber mir können sie nichts vormachen.	Däi kinner beweegent däi tanbössels, as of säi sük däi tannen bösseln deedent, man mii köönent s' niks föörmóóken.
1813462	Am nächsten Montag wird sie einen Monat lang im Krankenhaus gewesen sein.	Anner móóndağ sal säi 'n móónd lang in 't krankenhuus west hebben.
1813466	Ich habe nicht im entferntesten daran gedacht, dass sie im Krankenhaus läge.	Ik heb d'r noojt näit an docht, dat säi in 't krankenhuus lağ.
1813472	Tom hielt Maria für die schönste Frau der Welt.	Tom hul Marió föör däi môojst frâau fan d' weerld.
1813473	Meine Tochter liegt im Krankenhaus, weil sie in einem Verkehrsunfall verletzt wurde.	Miin dochter liğt in 't krankenhuus, um dat säi bii 'n ferkeersunfal beseert wur.
1813474	Trotz des heftigen Regens besuchte er seinen Freund im Krankenhaus.	Trots däi fäel reegen besöch häi siin fründ in 't krankenhuus.
1813498	In einem so kleinen Wörterbuch wirst du dieses Wort wahrscheinlich nicht finden.	In soo 'n lütjet woordenbauk sast duu dit woord worskiinelk näit finnen.
1813521	Tom und Maria haben gerade erst geheiratet, doch benehmen sich nicht wie Jungvermählte.	Tom un Marió hebbent net eerst traaut, doch gedróógent säi sük näit as neitraaut lüü.
1813534	Tom fuhr aus der Haut, als er erfuhr, dass Maria mit Johannes ausgegangen war.	Tom fur uut d' huud, doo häi gewoer wur, dat Marió mit Johannes uutgóón was.
1813541	Vielen herzlichen Dank, dass du mir, als ich nicht über die Runden kam, fünfhundert Dollar geliehen hast!	Bedankt, dat duu mii, as 'k näit oover d' kluuten koomen dee, fiifhunnert duller läint hest!
1813642	Sie hatte gerade angefangen, das Buch zu lesen, als jemand an der Türe klopfte.	Säi haar net anfangen, dat bauk t' leesen, doo äien an d' dööer kloppen dee.
1813664	Es wäre besser, wenn du mit solchen Männern keinen Umgang pflegtest.	Dat was beeter, doo duu mit sükker keerls kiin umgaang pleegen deest.
1813677	Ich sagte ihr ein für allemal, dass ich nicht mit ihr einkaufen gehen würde.	Ik see höör äien f'râal, dat ik näit mit höör up böskup góón sul.
1813715	Maria öffnete ihr Haar und einen Knopf ihrer Bluse.	Marió mook höör hoer un 'n knôop fan höör blûus oopen.
1814096	Tom und Mary waren meine Backgroundsänger, wenn ich früher Auftritte hatte.	Tom un Mary wassent miin backgroundsingers, doo ik frauer uptreedens haar.
1814117	Tom und Maria waren damals, als ich noch Auftritte hatte, meine Begleitsänger.	Tom un Marió wassent dootiids, doo ik noch uptreedens haar, miin begläidsingers.
1814308	Ich stand mit ihm mehr als zwanzig Jahre lang auf freundschaftlichem Fuß.	Ik haar mit hum meer as twintiğ joer lang 'n fründskuppelk band.
1815085	Tut mir leid, dass ich so spät bin. Ich hatte das Treffen komplett vergessen.	Dat spit't mii, dat ik soo lóót bün. Ik haar dat dräepen häil fergeeten.
1815861	Ich diskutierte mit ihm das Abfallproblem unter dem Gesichtspunkt des Recyclings.	Ik diskutäärde mit hum dat ofgefalprobleem unner d' gesichtspunkt fan 't recycling.
1816613	Wenn Ihre Preise wettbewerbsfähig sind, werden wir eine umfangreiche Bestellung aufgeben.	Doo Jau priisen wedbewaarfsfeeiğ bünt, söölent wii 'n umfangrîik bestellen upgeeven.
1816623	Ich schicke Ihnen gleich den Bericht; Sie müssen also nicht lange warten.	Ik stür Jau fut däi bericht; Jii mautent alsoo näit lâang wachten.
1816670	Einsame Menschen haben oft Angst davor, andere kennenzulernen, was dazu führt, dass sie immer einsam bleiben.	Äinsóóem minsken bünt fóók bâang d'r fööer, annernt kennen t' leeren, wat d'r tau fört, dat säi altiid alleniğ bliivent.
1816751	Als ich heute Morgen aufwachte, war der Regen zu Schnee geworden.	Doo ik fanmörn upwóóken dee, was däi reegen tau snäj worden.
1816783	Der Film ist für Kinder.	Däi film is föör kinner.
1817034	Kindern unter dreizehn Jahren ist der Zutritt zu diesem Swimmingpool untersagt.	Kinner unner daartain joer is däi taugaang tau disser swimmingpool unnersäeğt.
1817325	Meiner Meinung nach ist Australien eines der besten Länder der Welt.	Nóó miin mäinen is Aaustróólien äien fan däi bäest lâan fan d' weerld.
1817399	Mein Büro befindet sich im vierten Stock dieses grauen sechsstöckigen Gebäudes.	Miin büro befint sük in d' fäärd stok fan dit grîis sesstokkiğ gebôojd.
1817454	Eine Lieblingstheorie von mir ist, dass man die Dinge aus der Distanz anschauen sollte.	'N läiefst teorii fan mii is, dat man däi dingen uut d' distans bekiiken sul.
1818997	Er verließ seine Heimatstadt im Alter von fünfzehn, um nie mehr zurückzukehren.	Häi ferleet siin häimóótstad up 't oller fan fiiftain, um noojt meer t'rüeğ t' keeren.
1819002	Wie gewöhnlich kam er eine Viertelstunde zu spät.	As altiid kwam häi 'n kertäärsüer t' lóót.
1819022	Er hat zwei Töchter, die eine ist Pianistin und die andere Geigerin.	Häi het twei dochters, däi äien is pióónist un däi anner fjoolist.
1819924	Mein Auto, das gestern stehen blieb, ist noch nicht repariert worden.	Miin aauto, wat güster stóón bleev, is noch näit reparäärt worden.
1821249	In meine Schwimmbrille kommt Wasser hinein. Ich glaube, sie passt nicht richtig.	In miin swembriel kumt wóóter in. Ik lööv, häi paast näit recht.
1821265	Was mich in China am meisten beeindruckte, waren die Chinesen.	Wat mii in Skiinó mäist beindrükde, wassent däi Skiineesen.
1821745	Tom und Mary kommen nicht miteinander klar. Sie haben nichts gemein.	Tom un Mary kooment näit mitnanner uut. Säi hebbent niks mäin.
1821918	Als mein Onkel nach Amerika aufbrach, kamen viele Leute zum Flughafen, um ihn zu verabschieden.	Doo miin unkel nóó Amerikó upbrook, kwamment fööl lüü nóó d' fluğhóóven, um hum t' ferofskäiden.
1821986	Mein Onkel trank weiter Alkohol, trotz des Ratschlags seines Arztes.	Miin unkel drunk wiider kuer, trots däi róódslağ fan siin dokter.
1822922	Was mich anbelangt, so ziehe ich es vor, zu Hause zu lesen statt in einer Bibliothek, wo man neben Fremden sitzt.	Wat mii anbelangt, soo trek ik 't fööer, in huus t' leesen in stee fan in 'n bibliotäik, wor man teegen frömmen sit't.
1823134	Danke für das Kompliment!	Bedankt föör dat kumpelment!
1823376	Er rüstete sich mit allem aus, was er zur Besteigung des Berges benötigte.	Häi rüst'de sük mit âals uut, wat häi tau 't bestiigen fan däi baarğ benöödiğde.
1823542	Es ist so gut wie unmöglich, dass du die Arbeit in einem Tag schaffst.	Dat is soo gaud as unmöögelk, dat duu däi aarbaid up äin dağ skirst.
1824054	Was immer er für Fehler haben mag, Geiz gehört nicht dazu.	Wat häi ook föör feelers hebben mağ, gits höört d'r näit tau.
1824101	Es fiel ihm schwer, seinen Stolz über seinen Erfolg zu verstecken.	Dat was stur föör hum, siin stolt oover siin erfolğ t' ferstoppen.
1824478	Ich hätte gerne das billigste Zimmer, das Sie haben, für vier Nächte.	Ik haar geern däi billiğst kóómer, däi Jii hebbent, föör fäär nachten.
1824559	Es ist sinnlos zu versuchen, ihn davon zu überzeugen.	Dat is sinlös t' fersöyken hum d'r fan t' oovertüügen.
