# East Frisian (frs) translations of German (deu) Tatoeba sentences
# Format: german_sentence_id<TAB>german_sentence_text<TAB>frs_translation_text
# Generated from: data/fan teksten/  (verified against data/krektüren/deu copy.txt)
# Total pairs: 9056
#
4968321	Das ist eine komplizierte Frage.	Dat is 'n kumplisäärt fróóeğ.
4969646	Durch seine Nahtoderfahrung wurde Tom zu einem viel liebevolleren und weniger voreingenommenen Menschen.	Döör siin nóódooderforen wur Tom tau 'n fööl läiftfuller un minner föörinnoomen minsk.
4969647	Tom konnte in der Anfangsphase ihrer gemeinsamen Beziehung an nichts anderes als Maria denken.	Tom kun in däi anfangsfóóes fan höör ferkeeren an niks anners as Marió denken.
4969963	Man kann am besten Gewicht verlieren, indem man weniger isst und mehr Sport treibt.	Man kan best gewicht ferläisen, indeem man minner et't un meer sport móókt.
4970186	In der Anfangszeit seiner Beziehung mit Maria, war sie Toms einziger Gedanke.	In däi anfangstiid fan siin ferkeeren mit Marió, was säi Tom siin enkeld gedâank.
4974804	Als ich heute Morgen aufwachte, waren meine Eltern beide zur Arbeit gegangen.	Doo ik fanmörn upwook, wassent miin ollen bâajd nóó d' aarbaid tau góón.
4977962	Inzwischen sollte dir doch klar sein, dass ich nicht allzu gut Französisch spreche.	Unnerwiilst sul dii doch düüdelk weesen, dat ik näit al t' gaud Fransk proot.
4996286	Soziale Netze ermöglichen es, eine Vielzahl von Informationen über jemanden zu finden, bevor man sich mit ihm trifft.	Sosjóóel netten fermöögelkent dat, 'n grôot antóól fan inf'rmóósjoonen oover wel t' finnen, eer man sük mit hum dröpt.
5023519	Das war alles Toms Idee.	Dat was âal Tom siin idee.
5042432	Meine Eltern mögen meine Freundin nicht. Sie sagen, dass sie nur aufs Geld aus ist.	Miin ollen möögent miin fründin näit. Säi säegent, dat säi man up 't geld uut is.
5064028	Zeig mir, wo der Schmerz ist.	Wiis mii wor däi piin is.
5067580	Ich fühle mich bedrückt, da ich viele Dinge zu erledigen habe.	Ik föyl mii benaaut, um dat ik fööl dingen t' besörgen heb.
5067586	Es bedrückt mich, dass ich eine Menge Sachen zu erledigen habe.	Dat beklemt, mii dat ik 'n büelt sóóken t' daun heb.
5068619	Diese Strukturen würden in gesprochenem Englisch praktisch niemals vorkommen.	Disser struktüren deedent in 't proot't Engelsk praktisk noojt föörkoomen.
5071620	Ich kann mich nicht genau erinnern, wie alt ich war, als ich Tom das erste Mal getroffen habe.	Ik kan mii näit genaau heerinnern, woo old ik was, doo ik Tom dat êerst móól druepen heb.
5072826	Ein erfolgreicher Betrieb fußt auf sorgfältigem Finanzmanagement.	'N erfolğrîik bedriif grunt up 'n akróót finansmanagement.
5075431	Polizeibeamte haben vor Toms Büro Überwachungskameras angebracht.	Skendaarms hebbent fööer Tom siin büro ooverwóókenskamerós anbrocht.
5075889	Die Polizei konnte nicht ermitteln, welcher von den Zwillingen das Verbrechen begangen hat.	Däi skendaarms kunnent näit ermiddeln, wekker fan däi twennels dat ferbreeken begóón het.
5076469	Es war klar, dass Tom Mary küssen wollte.	Dat was düüdelk dat Tom Mary tuutjen wul.
5076470	Es war offensichtlich, dass Tom Mary küssen wollte.	Dat was oopensichtelk, dat Tom Mary tuutjen wul.
5089832	Das letzte Mal, dass unsere Familie zusammengekommen ist, war vor drei Weihnachten.	Dat läest móól, dat us femiilje t'sóómenkoomen is, was fööer drei wiinachtens.
5096733	Ich wünschte, du wärst hier.	Ik dee wünskern dat duu hir wast.
5102322	Du hast dir den Arm gebrochen.	Duu hest dii d' aarm brooken.
5106178	Musiken, die in der Sendung gespielt wurden, werden im Podcast ausgeblendet.	Musikken, däi in 't sennen spöölt wurdent, wordent in d' podcast uutblent.
5106326	Musikstücke, die in der Sendung gespielt wurden, werden im Podcast ausgeblendet.	Musikstükken, däi in 't sennen spöölt wurdent, wordent in d' podcast uutblent.
5132592	Diese Vögel bauen ihre Nester im Sommer und fliegen im Winter in den Süden.	Disser föögels baauent höör nüsten 's sömmers un fläigent 's winters in d' süüed.
5138092	Sie fasste sich endlich ein Herz und bat ihn um mehr Geld.	Säi foot ennelk höör maud un beed'de hum um meer geld.
5164131	Ich hätte ans Meer fahren können, habe mich dann aber für die Berge entschieden.	Ik haar an 't wóóter foren kunt, man heb mii dan föör däi baargen undsked't.
5164193	Tom und Maria kennen sich schon seit der Kindheit.	Tom un Marió kennent sük al siit d' kinnertiid.
5172878	Ich wäre gern zuversichtlicher, aber ich glaube nicht, dass sich die Dinge bald zum Besseren wenden.	Ik was geern tauf'rsichtelker, man ik lööv näit, dat sük däi dingen bold beetern söölent.
5174154	Man muss korrekt Maß nehmen, wenn man einen Anzug schneidert.	Man maut kurrekt móóet neemen, doo man 'n pakje sniidert.
5175250	Ausländische Anleger zogen ihr Geld aus den Vereinigten Staaten zurück.	Buutenlandsk anläegers trukkent höör geld uut d' Feräint Stóóten t'rüeğ.
5175282	Es ist hier ganz schön dunkel. Ich kann überhaupt nichts sehen.	'T is hir läip dunker. Ik kan häilundal niks säin.
5175320	Tom sagte, dass er nichts falsch gemacht habe und dass es nicht seine Schuld sei.	Tom see, dat häi niks ferkeert móókt haar un dat 't näit siin sküld was.
5175321	Die Niederlande sind berühmt für ihre Windmühlen, Tulpen, Holzschuhe und Grachten.	Däi Neerlâan bünt beraumt föör höör windmöölens, tülpen, klumpen un grachten.
5175636	Der Arzt war der Ansicht, der Puls des Patienten sei ein bisschen zu hoch.	Däi dokter was fan 't mäinen, däi puls fan däi pasjent was 'n biitje t' hooğ.
5175637	Der Arzt war der Ansicht, der Puls der Patientin sei ein bisschen zu hoch.	Däi dokter was fan 't mäinen, däi puls fan däi pasjent was 'n biitje t' hooğ.
5175638	Die Ärztin war der Ansicht, der Puls der Patientin sei ein bisschen zu hoch.	Dat dokterske was fan 't mäinen, däi puls fan däi pasjent was 'n biitje t' hooğ.
5175639	Die Ärztin war der Ansicht, der Puls des Patienten sei ein bisschen zu hoch.	Dat dokterske was fan 't mäinen, däi puls fan däi pasjent was 'n biitje t' hooğ.
5187441	Tom will nicht, dass seine Eltern davon erfahren, dass er betrunken war.	Tom wil näit, dat siin ollen gewoer wordent, dat häi duun was.
5192423	Das Geschäft war dermaßen voll, dass sie einander aus den Augen verloren.	Dat geskeft was soo ful, dat säi nanner uut d' oogen ferloorent.
5192428	Das Geschäft war dermaßen voll, dass sich Tom und Maria aus den Augen verloren.	Dat geskeft was soo ful, dat sük Tom un Marió uut d' oogen ferloorent.
5196674	Sie empfahl ihm, nicht zu viel Salz zu verwenden, aber er weigerte sich, ihr zuzuhören.	Säi undfool hum, näit t' fööl solt t' ferwenden, man häi wäigerde sük, höör tau t' höören.
5200183	Raumfahrt ist gefährlich.	Ruumfort is gefordelk.
5200212	Ich kann keinen Sinn darin erkennen, dass ich mehr Einkommenssteuer als du entrichten muss, wenngleich du mehr verdienst als ich.	Ik kan d'r kiin sin in säin, dat ik meer inkumststüer as duu betóólen maut, alwoo duu meer ferdäinst as ik.
5202544	Sie hatten beschlossen, die Hochzeit zu verschieben, bis ihr Bruder wieder aus dem Ausland zurückkommen würde.	Säi haarent beslooten, däi hochtiid t' ferskuuven, bit höör brör weer uut 't buutenland uemkoomen sul.
5203731	Ich fragte Tom, wie viel er meine, dass es kosten würde, das Haus von jemandem streichen zu lassen.	Ik frooğ Tom, woo fööl häi mäinde, dat 't kösten sul, dat huus fan wel striiken t' lóóten.
5203756	Das hier wäre dein Zimmer geworden, wenn du dich dazu entschlossen hättest, bei uns zu bleiben.	Dat hir was diin kóómer worden, doo duu dii d'r tau undslooten haarst, bii us t' bliiven.
5203762	Es kursieren viele Geschichten darüber, warum Maria ihren Mann verlassen hat.	D'r koorsäärent fööl fertelsels d'r oover, woosoo Marió höör man ferlóóten het.
5205030	Könnten Sie mir vielleicht sagen, ob es hier in der Nähe ein Postamt gibt?	Kunnent Jii mii fiilicht säegen, of 't hir diecht bii 'n postamt gift?
5206105	Tom ist nicht so ein Mensch, der derartige Dinge sagt.	Tom is näit soo 'n minsk, däi soodanniğ dingen säeğt.
5206110	Tom ist Kapitän der Fußballmannschaft und spielt auch im Baseballteam mit.	Tom is kaptain fan d' fautbaalmanskup un spöölt ook in 't baseballteam mit.
5213616	Tom sagte, er habe ein wenig Zeit gebraucht, um sich daran zu gewöhnen, es zu tun.	Tom see, häi haar wat tiid bruukt, um sük d'r an t' wennen, dat t' daun.
5221417	Tomi fluchte, als sein teures Smartphone in das Klobecken fiel.	Tomi flök, doo siin düer smartfoon in 't kloobekken ful.
5222888	Viele, die eine Fremdsprache lernen, träumen davon, wie ein Muttersprachler sprechen zu können.	'N büelt lüü, däi 'n frömdtóól leerent, drööment d'r fan, as 'n maudertóólprooter prooten t' köönen.
5222992	Tom schien nicht allzu interessiert, mit uns aufs Konzert zu gehen.	Tom leet näit al t' interessäärt, mit us up 't kunsert t' góón.
5226019	Das war Toms Idee, nicht meine. Beschuldige also nicht mich!	Dat was Tom siin idee, näit mîin. Beskülliğ alsoo näit mii!
5227271	Ich habe endlich genug Geld, um Tom diese Kamera, die er wollte, zu kaufen.	Ik heb ennelk nauğ geld, um Tom disser kameró, däi häi wul, t' koopen.
5229220	Wenn das Universum mit Sternen angefüllt ist, warum erhellt dann ihr Licht nicht andauernd den gesamten Himmel?	Doo 't uniwersum mit steerns anfült is, woosoo ferlecht't dan höör lücht näit stielweğ däi häiel heemel?
5233809	Ich habe eine Flasche sehr guten Weins, die ich mir für einen besonderen Anlass aufgehoben habe.	Ik heb 'n fläes fan läip gâaud wiin, däi ik mii föör 'n besünner anlóót upsport heb.
5234855	Die Abendvorstellung am Königlichen Theater war zu Ende, und die Zuschauer waren nach Hause gegangen.	Dat óóvendföörstellen bii 't Köönenklîik Tjóóter was t'äen, un däi taukiikers wassent nóó huus tau góón.
5244465	Alle dachten, Tom wäre über das Wochenende in Boston.	Âal dochent, Tom was oover 't weekenäen in Boston.
5244834	Es ging meiner Mutter nicht besser. Es schien ihr sogar schlechter zu gehen.	Dat gung miin mauder näit beeter. Dat leet höör sülst läiper t' góón.
5245227	Warum gehen wir nicht rein?	Woosoo góónt wii näit in?
5248534	Es geht etwas äußerst Merkwürdiges hier bei uns im Hause vor sich.	D'r gaajt wat läip rors hir bii us in huus fööer sük.
5248535	„Bist du schon mit dem Bericht fertig, den ich dich zu schreiben gebeten habe?“ – „Nein, ich hatte keine Zeit.“	"Büst duu al mit däi bericht klor, däi ik dii beeden heb t' skriiven?" - "Nee, ik haar kiin tiid."
5248536	„Sind Sie schon mit dem Bericht fertig, den ich Sie zu schreiben gebeten habe?“ – „Nein, ich hatte keine Zeit.“	"Bünt Jii al mit däi bericht klor, däi ik Jau beeden heb t' skriiven?" - "Nee, ik haar kiin tiid."
5248566	Tom glaubt, dass Maria in diesem Monat nicht alle ihre Rechnungen bezahlen kann.	Tom löövt, dat Marió in disser móónd näit âal höör reekens betóólen kan.
5251184	Sie hat ihm ein Auto geschenkt, aber da er keinen Führerschein hatte, konnte er damit nirgends hinfahren.	Säi het hum 'n aauto skunken, man um dat häi kiin förderskiin haar, kun häi d'r naarnds mit henforen.
5253482	Fertigen Sie eine Photokopie Ihres Reisepasses an und legen Sie das Original in einen Tresor Ihres Hotels.	Feerdigent Jii 'n footokupäären fan Jau raajspas an un läegent Jii dat originóóel in 'n tresoor fan Jau hotel.
5253487	In Rio de Janeiro ist man vollkommen sicher, solange man sich von den Gefahrenbezirken fernhält.	In Rio de Janeiro is man häilmóóls seeker, soo lâang as man sük fan däi geforbetsirken weğ hollen daajt.
5253799	Manchmal verstehe ich dich nicht.	Of un tau ferstóó ik dii näit.
5253800	Manchmal verstehe ich Sie nicht.	Of un tau ferstóó ik Jau näit.
5253801	Manchmal verstehe ich euch nicht.	Of un tau ferstóó ik jau näit.
5254303	Als ich seine Mutter gestern traf, sagte diese, er wäre vor einer Woche aus dem Krankenhaus entlassen worden.	Doo ik siin mauder güster druep, see däi, häi was fööer 'n wêek tau 't krankenhuus undlóóten worden.
5254392	Uns blieb nichts anderes übrig, als eine Zeitlang zu warten, bis der Laden öffnete.	Us bleev niks anners oover, as 'n tiidlang t' wachten, bit däi winkel oopenmóóken dee.
5258860	Da ich es Tom persönlich sagen wollte, bin ich zu ihm gefahren.	Um dat ik 't Tom persöönelk säegen wul, bün ik nóó hum tau foren.
5262964	Es standen im Park viele Schilder mit der Aufschrift „Den Rasen nicht betreten!“	D'r stunnent in d' park fööl skillers mit däi upskrift "Däi róósen näit betreeden!"
5270129	Meine Mutter hat mich, als ich klein war, jeden Tag zum Klavierspielen gezwungen.	Miin mauder het mii, as ik lütjet was, elker dağ tau 't klewäär spöölen dwungen.
5270131	Es wäre nicht allzu klug, Tom Mitteilung zu machen, was sich wirklich zugetragen hat.	Dat was näit al t' klauk, Tom 'n mitdäilen t' móóken, wat sük wies taudróógen het.
5272449	Tom wünschte sich, dass seine Klassenkameraden respektvoller miteinander umgehen würden.	Tom wünskerde sük, dat siin klassenmóóten respektfuller mitnanner umgóón sullent.
5272769	Sie ist durch harte Arbeit und einen guten Geschäftssinn reich geworden.	Säi is döör hâard aarbaid un 'n gâaud geskeftssin riik worden.
5272770	Sie ist durch harte Arbeit und einen guten Sinn fürs Geschäft reich geworden.	Säi is döör hâard aarbaid un 'n gâaud sin föör 't geskeft riik worden.
5272771	Sie ist durch harte Arbeit und einen guten Sinn fürs Geschäftliche reich geworden.	Säi is döör hâard aarbaid un 'n gâaud sin föör geskeftelk baudels riik worden.
5272773	Tom ist mit dem falschen Fuß zuerst aufgestanden und hat schon den ganzen Tag schlechte Laune.	Tom is mit däi ferkeert faut t'eerst upstóón un het al däi häiel dağ släecht lûun.
5272896	Vor dem Zweiten Weltkrieg lag die finnisch-sowjetische Grenze nahe Leningrad.	Fööer d' Twäied Weerldoorlauğ lağ däi finsk-sowjetsk gräens diecht bii Leeniingróód.
5272939	Tom ist nicht mehr mit Maria zusammen, weil ihm ihre Art von Humor nicht gefiel.	Tom is näit meer mit Marió t'sóómen, um dat hum höör ord fan humoor näit geful.
5277442	Warum schwimmt Eis?	Woosoo swemt iis?
5277913	Ich bin mir ziemlich sicher, dass Tom schon vergessen hat, was ich ihm gestern erzählte.	Ik bün mii recht seeker, dat Tom al fergeeten het, wat ik hum güster fertelde.
5280107	Ich habe nicht die Zeit, um mit allem fertig zu werden, was zu erledigen ist.	Ik heb näit däi tiid, um mit âals klor t' worden, wat klor t' kriigen is.
5280114	Ich hoffe, dass Tom nichts macht, was er nicht soll.	Ik hoop, dat Tom niks daajt, wat häi näit sal.
5280200	Sie fragte ihn, wo er wohne, aber er war zu schlau, um es ihr zu verraten.	Säi frooğ hum, wor häi woonde, man häi was t' klauk, um 't höör t' ferróóden.
5282534	Es scheint dir keine Schwierigkeiten zu bereiten, dich auf Französisch zu verständigen.	Duu letst d'r kiin last mit t' hebben, dii up Fransk t' ferstennigen.
5285716	Mücken zählen möglicherweise zu den gefährlichsten Tieren der Welt.	Müegen tellent meskiin tau däi gefordelkst däären fan d' weerld.
5285721	Als ich heute Morgen aufwachte, hatte ich überall Mückenstiche an den Beinen.	Doo ik fanmörn upwook, haar 'k allerweegens müeğdruulen bii d' bäien.
5286408	Was war denn das für eine Hammerbraut, mit der ich dich durchs Einkaufszentrum schlendern sah?	Wat was dan dat föör 'n hóómerbruud, wor ik dii mit döör 't inkoopstsentrum slentern sağ?
5288824	Ich würde mir an deiner Stelle reiflich überlegen, ob ich den Weg wirklich einschlagen wollte.	Ik dee mii dat in diin stee genaau ooverläegen, of ik däi weğ wies inslóón wul.
5289681	Sie kümmerte sich um ihre Schwester, die mit einer schweren Erkältung im Bett lag.	Säi kümmerde sük um höör süster, däi mit 'n swoer ferkollen up bäer lağ.
5289730	Sie werden einen Spaziergang durch jenen Stadtteil vermutlich interessant finden.	Säi söölent 'n kaierpad döör däi staddäil wal interessant finnen.
5290866	Toms Scheidung von Maria kostete ihn Berichten zufolge über eine Million Dollar.	Tom siin skäiden fan Marió köst'de hum nóó berichten oover 'n miljoonen dullers.
5290875	Ich glaube, meine Rechte nur verteidigen zu können durch Verteidigung derer anderer.	Ik lööv, miin rechten man ferdeegen t' köönen döör dat ferdeegen fan däi fan annernt.
5290991	Gibt es so etwas wie eine durch und durch selbstlose Handlung?	Gift dat soo wat as 'n döör un döör sülstlöes hanneln?
5290992	Tom kommt bestimmt wieder, sobald er merkt, dass er seine Aktentasche hiergelassen hat.	Tom kumt seeker weer, soo dróó häi maarkt, dat häi siin aktentaaske hir lóóten het.
5293330	Menschen, die Überstunden machen, bringen nicht immer mehr Arbeit zustande.	Minsken, däi ooverstünnen móókent, brengent näit altiid meer aarbaid t'stâan.
5293419	Tom hat seiner Firma über eine Million Dollar veruntreut.	Tom het föör siin firmó oover 'n miljoonen dullers fersluddert.
5293421	Ich bin kein Feigling, aber auch kein Trottel.	Ik bün kiin baangbüks, man ook kiin töffel.
5293527	Er musste auf seine gesamte Erfahrung zurückgreifen, um das Vorhaben ausführen zu können.	Häi mus up siin häiel erforen t'rüeğgriipen, um dat föörhebben uutfören t' köönen.
5298838	Tom fand nicht, dass das, was Maria anhatte, für den Anlass angemessen war.	Tom fun näit, dat dat, wat Marió anhaar, föör däi anlóót paaselk was.
5299021	Tom und Maria wollten den Rest ihres Lebens zusammen verbringen.	Tom un Marió wullent däi rest fan höör leevend mitnanner ferbrengen.
5299371	Tom fand das, was Maria trug, für den Anlass unangemessen.	Tom fun dat, wat Marió drooğ, föör däi anlóót unmis.
5299692	Tom vergaß, das Mikrophon auszuschalten, als er sich zu Maria umdrehte, um ihr etwas zu sagen.	Tom fergat, dat mikrofoon uut t' skalten, doo häi sük nóó Marió umdraajde, um höör wat t' säegen.
5301138	Ich weiß nicht, ob es Ihnen schon aufgefallen ist, aber Tom scheint sich in Ihre Tochter verliebt zu haben.	Ik wäit näit, of Jau 't al upfaalen is, man Tom skint sük in Jau dochter ferläivt t' hebben.
5301563	Ich hatte ganz bestimmt keine Ahnung, dass Tom vorhatte, nach Boston zu ziehen.	Ik haar häil seeker kiin óónen, dat Tom föörhaar, nóó Boston t' trekken.
5301570	Tom sagte, er und Maria hätten vor, nächstes Jahr Australien zu besuchen.	Tom see, häi un Marió haarent fööer, tauken joer Aaustróólien t' besöyken.
5302384	Wenn du nur wüsstest, was ich alles tue, damit wir dieses Dach über dem Kopf behalten!	Doo duu man wust, wat ik âals dau, dat wii dit dak booven d' kop hollen!
5303191	Tom behauptet jedem gegenüber, er könne kein Französisch, aber das stimmt überhaupt nicht.	Tom beweert elk un äien teegenoover, häi kun kiin Fransk, man dat stemt häilundal näit.
5303217	Ich muss Essen und Getränke für die Fete kaufen, die wir heute Abend geben.	Ik maut eeten un drinken föör dat klotje koopen, dat wii fanóóvend geevent.
5304387	Tom ist so ein Pessimist, er sieht in jeder Situation immer nur die negative Seite.	Tom is soo 'n pessimist, häi süğt in elker situóósjoon altiid man däi negótîif siid.
5305179	Tom fragte Maria, wann sie sich zum letzten Mal ein Buch gekauft habe.	Tom frooğ Marió, wenner säi sük dat läest móól 'n bauk köft haar.
5305794	Als ich drei Jahre alt war, wurde mein Name von Tom in Johannes umgeändert.	Doo ik drei joer old was, wur miin nóóm fan Tom in Johannes ferannert.
5308081	Jeder macht mal einen Fehler. Deswegen werden Bleistifte mit Radiergummis versehen.	Elk móókt ins' 'n feeler. Düs wordent bläjen mit radäärgummis fersäin.
5309080	Wenn das Wetter es zulässt, steigen wir morgen bis zum Gipfel hinauf.	Doo dat wêer 't taulet't, stiigent wii mörn bit nóó d' toppünt hooğ.
5309588	Ganz egal, wie kalt es auch ist – er macht jeden Tag einen 20-Kilometer-Dauerlauf.	Häil ne'ğeliik, woo kold 't ook is - häi móókt elker dağ 'n 20-kilomeeter-dürtloop.
5310481	Den einen gefällt klassische, den anderen Unterhaltungsmusik.	Däi äien gefaalt klassisk, däi anner unnerhollensmusik.
5312293	Tom überlegte, ob er zulassen sollte, dass Maria mit Johannes nach Boston fährt.	Tom dee ooverläegen, of häi taulóóten sul, dat Marió mit Johannes nóó Boston fort.
5313343	Wenn Tom die Pilze, die er im Walde fand, nicht gegessen hätte, wäre er jetzt noch am Leben.	Doo Tom däi pilsen, däi häi in d' wald fun, näit eeten haar, was häi nuu noch an 't leevend.
5314550	Sie können gerne unser Haus benutzen, während wir auf Urlaub sind.	Säi köönent geern us huus bruuken, wiilst wii in d' uurlaaub bünt.
5316168	Das ist ein Riesenquatsch.	Dat is 'n grôot kwatsk.
5316784	Es regnet schon seit drei Stunden stark.	'T reegent al siit drei stüen düğtiğ.
5320100	Man braucht zu Fuß nur etwa eine Viertelstunde von hier bis zum Bahnhof.	Man bruukt t' faut man 'n kertäärsüer fan hir bit nóó d' bóónhof.
5320127	Das ist vielleicht nicht der beste Wein, den es gibt, aber er ist trotzdem ziemlich gut.	Dat is fiilicht näit däi bäest wiin, däi 't gift, man häi is doch recht gaud.
5320131	Ich hörte, man habe ein Skelett gefunden, das im Keller eines Hauses in der Parkstraße begraben gewesen sei.	Ik höörde, man haar 'n skeelet funnen, wat in d' keller fan 'n huus in d' parkstróóet bedulven west haar.
5320146	Du warst neulich sicher überrascht, mich an einem solchen Ort zu treffen.	Duu wast annerlessens seeker ferraskert, mii up soo 'n stee t' dräepen.
5320147	Ihr wart neulich sicher überrascht, mich an einem solchen Ort zu treffen.	Jii wassent annerlessens seeker ferraskert, mii up soo 'n stee t' dräepen.
5320148	Sie waren neulich sicher überrascht, mich an einem solchen Ort zu treffen.	Säi wassent annerlessens seeker ferraskert, mii up soo 'n stee t' dräepen.
5320149	Es wird noch lange dauern, bis sie über den Tod ihres Vaters hinwegkommt.	Dat sal noch lâang düren, bit säi oover däi dood fan höör fóóder weğkumt.
5320171	Tom spricht in der Schule den ganzen Tag Französisch, Englisch nur daheim.	Tom proot't in d' skaul däi häiel dağ Fransk, Engelsk bloot in huus.
5320231	Tom wusste zwar nicht, wo Maria hinwollte, ahnte es aber.	Tom wus wal näit, wor Marió henwul, man óónde 't.
5320254	Ich muss dahinterkommen, was ich falsch mache.	Ik maut d'r achter koomen, wat ik ferkeert móók.
5320681	Irgendein reicher Typ aus Boston hat gerade das Haus neben meinem gekauft.	Enner 'n rîik keerl uut Boston het net dat huus teegen mîin köft.
5320699	Ich konnte es mir nicht leisten. Mit anderen Worten war ich zu arm, um mir’s zu kaufen.	Ik kun mii dat näit laisten. Mit anner woorden was ik t' aarm, um mii 't t' koopen.
5322210	Japan und Nordkorea unterhalten noch immer keine diplomatischen Beziehungen.	Jóópóón un Noordkoreó unnerhollent noch altiid kiin diploomóótsk betrekkens.
5323028	Die erste Raumsonde, die von der Erde aus den Mars besuchte, war Mariner 4 im Jahre 1965.	Däi êerst ruumsoen, däi fan d' êer uut däi Maars besöch, was Mariner 4 in 't joer 1965.
5323089	Der Saturn ist nicht der einzige Planet mit Ringen; er hat aber die allerschönsten.	Saturn is näit däi enkeld planeet mit ringen; man häi het däi allermoojsten.
5326296	Ich bin mit Tom immer gut ausgekommen.	Ik bün mit Tom altiid gaud uutkoomen.
5328517	Dieser Brief muss bis morgen ins Englische übersetzt werden.	Disser bräif maut bit mörn in 't Engelsk ooverset't worden.
5328557	Ich habe schon seit drei Tagen Kopfschmerzen und werde sie nicht los.	Ik heb al siit drei dóóeğ koppiin un word't 't näit kwiit.
5328751	Im Sommer schwankt die Temperatur zwischen dreißig und vierzig Grad Celsius.	In d' sömmer swankt däi temperótüer tüsken daartiğ un fäärtiğ gróód tselsius.
5328752	Wer Angst davor hat, Fehler zu machen, dem werden keine Fortschritte in englischer Konversation gelingen.	Wel bâang d'r fööer is, feelers t' móóken, däi söölent kiin f'ruutgaangen in d' engelsk kunwersóósjoon föörnanner lingen.
5328756	Lincoln ist eine der größten Figuren der amerikanischen Geschichte.	Lincoln is äien fan däi grôotst figüren fan d' amerikóónsk histoorje.
5328757	Ich spreche von diesem Stift, nicht jenem dort auf dem Schreibtisch.	Ik proot fan disser päen, näit däi dor up d' skriivtóóvel.
5329200	Das ist mindestens 500 km von hier entfernt.	Dat is minst 500 km fan hir weğ.
5329736	Tom überzeugte erfolgreich viele Menschen, dass er über paranormale Fähigkeiten verfügte.	Tom oovertüüğde erfolğriik fööl minsken, dat häi oover parón'rmóóel feeiğkaiden beskikken dee.
5331403	Tom und Maria gaben bei dem Test exakt dieselben Antworten, und das kam dem Lehrer verdächtig vor.	Tom un Marió gaffent bii däi test eksakt däi sülviğ anterns, un dat kwam däi mester ferdechtiğ fööer.
5331561	Du bist kein Kanadier.	Duu büst kiin Kanóódier.
5331562	Du bist keine Kanadierin.	Duu büst kiin Kanóódierske.
5331563	Sie sind kein Kanadier.	Jii bünt kiin Kanóódier.
5331564	Sie sind keine Kanadierin.	Jii bünt kiin Kanóódierske.
5331565	Sie sind keine Kanadier.	Jii bünt kiin Kanóódiers.
5331567	Sie sind keine Kanadierinnen.	Säi bünt kiin Kanóódierskes.
5331568	Ihr seid keine Kanadier.	Jii bünt kiin Kanóódiers.
5331570	Ihr seid keine Kanadierinnen.	Jii bünt kiin Kanóódierskes.
5331632	Tom ist mit Maria zusammen, seit er sie im letzten Jahr auf einem Picknick am 4. Juli kennenlernte.	Tom is mit Marió t'sóómen, siit häi höör in 't ferleeden joer up 'n piknik up d' 4 julii kennen leerde.
5331729	Ich habe nur mit Tom geredet, wenn kein anderer zum Reden da war.	Ik heb bloot mit Tom proot't, doo d'r kiin anner tau 't prooten was.
5331773	Tom brachte einen Korb voller Pflaumen nach Haus, die er gepflückt hatte.	Tom broch 'n körf ful pluumen nóó huus, däi häi plükt haar.
5334205	Ich fahre morgen nach Boston, um Tom zu besuchen.	Ik for mörn nóó Boston um Tom tau besöyken.
5335893	Tom wurde verprügelt, als er einem seiner Freunde, als er gemobbt wurde, zu Hilfe kam.	Tom wur ferhaauen, doo häi äien fan siin früen, as häi mobt wur, t' hüelp kwam.
5336075	Weißt du noch, wie wir als Kinder zusammen in den Zoo gegangen sind?	Wäist duu noch, woo wii as kinner mitnanner in d' tsoo góón bünt?
5336076	Wisst ihr noch, wie wir als Kinder zusammen in den Zoo gegangen sind?	Wäitent jii noch, woo wii as kinner mitnanner in d' tsoo góón bünt?
5336608	Tom und Maria gaben bei dem Test genau gleiche Antworten, was dem Lehrer verdächtig vorkam.	Tom un Marió gaffent bii däi test net akróót däi sülviğ anterns, wat däi mester ferdechtiğ föörkwam.
5338986	Jemand hat es mir gestohlen.	Wel het mii dat stoolen.
5341228	Wegen des dichten Nebels waren wir nicht in der Lage, irgendwas vor uns zu sehen.	Um däi diecht dook wassent wii näit kumpóóbel, wat fööer us t' säin.
5344268	Ich bin von dem Mann getäuscht worden, den ich für meinen besten Freund gehalten hatte.	Ik bün fan däi man bedroogen worden, däi ik föör miin bäest fründ hollen haar.
5344269	Um ihn herum wurde alles in Stücke gerissen; er kam jedoch ohne einen Kratzer davon.	Um hum tau wur âals in stükken reeten; man häi kwam d'r sünner 'n skrâam bii weğ.
5344273	Tom hat sich seit dem letzten Mal, dass ich ihn spielen hörte, im Klarinettenspiel verbessert.	Tom het sük siit dat läest móól, dat ik hum spöölen höörde, in 't klarinettenspil ferbeetert.
5344274	Toms Klarinettenspiel ist seit dem letzten Mal, dass ich ihn spielen hörte, besser geworden.	Tom siin klarinettenspil is siit dat läest móól, dat ik hum spöölen höörde, beeter worden.
5346271	Die Ozonschicht hilft dabei, uns vor der UV-Strahlung der Sonne zu schützen.	Däi otsoonskicht helpt d'r bii, us fööer dat UV-stróólen fan d' süen t' skütsen.
5346279	Nach einem langen Arbeitstag geht nichts über einen guten Schlaf.	Nóó 'n lâang aarbaidsdağ gaajt niks oover 'n gâaud slóóp.
